Taxon id;Global sorteringsordning;Vetenskapligt namn;Auktor;Svenskt namn;Taxonstatus;Taxonkategori;Svensk förekomst;Svensk invandringshistoria;Rike;Fylum;Klass;Ordning;Familj;Släkte;Småart;Art;Andra identifierare;Andra vetenskapliga namn;Andra svenska namn;Andra namn;Webbadress
214811;39760;Synanthedon myopaeformis;(Borkhausen, 1789);äppelglasvinge;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Sesiidae;Synanthedon;;;GUID: urn:lsid:faunaeur.org:taxname:440148;sphinx myopaeformis;äppleglasvinge;;https://dyntaxa.se/taxon/214811
214806;39761;Synanthedon polaris;(Staudinger, 1877);högnordisk glasvinge;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Sesiidae;Synanthedon;;;GUID: urn:lsid:faunaeur.org:taxname:440135;sesia polaris;;;https://dyntaxa.se/taxon/214806
214803;39762;Synanthedon scoliaeformis;(Borkhausen, 1789);dolkstekelsglasvinge;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Sesiidae;Synanthedon;;;GUID: urn:lsid:faunaeur.org:taxname:440123;sphinx scoliaeformis;dolkstekellik glasvinge;;https://dyntaxa.se/taxon/214803
214804;39764;Synanthedon spheciformis;(Denis & Schiffermüller, 1775);rovstekelsglasvinge;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Sesiidae;Synanthedon;;;GUID: urn:lsid:faunaeur.org:taxname:440125;sphinx spheciformis;rovstekellik glasvinge;;https://dyntaxa.se/taxon/214804
214812;39765;Synanthedon tipuliformis;(Clerck, 1759);vinbärsglasvinge;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Sesiidae;Synanthedon;;;GUID: urn:lsid:faunaeur.org:taxname:440160;sphinx tipuliformis;;;https://dyntaxa.se/taxon/214812
101871;39766;Synanthedon vespiformis;(Linnaeus, 1761);ekglasvinge;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Sesiidae;Synanthedon;;;GUID: urn:lsid:faunaeur.org:taxname:440155;sphinx vespiformis;getinglik glasvinge;;https://dyntaxa.se/taxon/101871
214798;39770;Pennisetia hylaeiformis;(Laspeyres, 1801);hallonglasvinge;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Sesiidae;Pennisetia;;;GUID: urn:lsid:faunaeur.org:taxname:440181;sesia hylaeiformis, bembecia hylaeiformis;;;https://dyntaxa.se/taxon/214798
214019;39774;Klimeschia transversella;(Zeller, 1839);timjanskäckmal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Douglasiidae;Klimeschia;;;GUID: urn:lsid:faunaeur.org:taxname:434253;tinagma transversella;;;https://dyntaxa.se/taxon/214019
214018;39776;Tinagma anchusellum;(Benander, 1936);oxtungeskäckmal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Douglasiidae;Tinagma;;;;tinagma anchusella, douglasia anchusella;;;https://dyntaxa.se/taxon/214018
214016;39777;Tinagma dryadis;Staudinger, 1872;fjällsippeskäckmal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Douglasiidae;Tinagma;;;GUID: urn:lsid:faunaeur.org:taxname:434239;;;;https://dyntaxa.se/taxon/214016
214017;39778;Tinagma ocnerostomellum;(Stainton, 1850);blåeldsskäckmal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Douglasiidae;Tinagma;;;;tinagma ocnerostomella, gracilaria ocnerostomella, douglasia echii;blåeldskäckmal;;https://dyntaxa.se/taxon/214017
214015;39779;Tinagma perdicellum;Zeller, 1839;smultronskäckmal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Douglasiidae;Tinagma;;;;tinagma perdicella, tinagma deliciosella;;;https://dyntaxa.se/taxon/214015
215540;39784;Cilix glaucata;(Scopoli, 1763);slånspinnare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Drepanidae;Cilix;;;GUID: urn:lsid:faunaeur.org:taxname:443432;phalaena glaucata;slånsikelvinge;;https://dyntaxa.se/taxon/215540
215537;39786;Drepana curvatula;(Borkhausen, 1790);brun sikelvinge;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Drepanidae;Drepana;;;GUID: urn:lsid:faunaeur.org:taxname:443439;phalaena curvatula;brunaktig sikelvinge;;https://dyntaxa.se/taxon/215537
215538;39787;Drepana falcataria;(Linnaeus, 1758);ockragul sikelvinge;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Drepanidae;Drepana;;;GUID: urn:lsid:faunaeur.org:taxname:443440;phalaena falcataria;;;https://dyntaxa.se/taxon/215538
215534;39789;Falcaria lacertinaria;(Linnaeus, 1758);tandad sikelvinge;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Drepanidae;Falcaria;;;GUID: urn:lsid:faunaeur.org:taxname:443446;phalaena lacertinaria;;;https://dyntaxa.se/taxon/215534
101724;39791;Sabra harpagula;(Esper, 1786);vasspetsad sikelvinge;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Drepanidae;Sabra;;;GUID: urn:lsid:faunaeur.org:taxname:443437;bombyx harpagula;;;https://dyntaxa.se/taxon/101724
100863;39793;Watsonalla binaria;(Hufnagel, 1767);eksikelvinge;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Drepanidae;Watsonalla;;;GUID: urn:lsid:faunaeur.org:taxname:443442;drepana binaria, phalaena binaria;;;https://dyntaxa.se/taxon/100863
215536;39794;Watsonalla cultraria;(Fabricius, 1775);boksikelvinge;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Drepanidae;Watsonalla;;;GUID: urn:lsid:faunaeur.org:taxname:443444;phalaena cultraria;;;https://dyntaxa.se/taxon/215536
215533;39797;Achlya flavicornis;(Linnaeus, 1758);björkgulhornspinnare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Drepanidae;Achlya;;;GUID: urn:lsid:faunaeur.org:taxname:443408;phalaena flavicornis;;;https://dyntaxa.se/taxon/215533
215531;39799;Cymatophorima diluta;(Denis & Schiffermüller, 1775);ekblekmaskspinnare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Drepanidae;Cymatophorima;;;;noctua diluta;;;https://dyntaxa.se/taxon/215531
215526;39801;Habrosyne pyritoides;(Hufnagel, 1766);bandad hallonspinnare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Drepanidae;Habrosyne;;;GUID: urn:lsid:faunaeur.org:taxname:443426;phalaena pyritoides;;;https://dyntaxa.se/taxon/215526
215530;39803;Ochropacha duplaris;(Linnaeus, 1761);björkblekmaskspinnare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Drepanidae;Ochropacha;;;GUID: urn:lsid:faunaeur.org:taxname:443419;phalaena duplaris;;;https://dyntaxa.se/taxon/215530
215532;39805;Polyploca ridens;(Fabricius, 1787);ekgulhornspinnare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Drepanidae;Polyploca;;;GUID: urn:lsid:faunaeur.org:taxname:443412;noctua ridens;;;https://dyntaxa.se/taxon/215532
215527;39807;Tethea ocularis;(Linnaeus, 1767);rödaktig blekmaskspinnare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Drepanidae;Tethea;;;GUID: urn:lsid:faunaeur.org:taxname:443423;phalaena ocularis;;;https://dyntaxa.se/taxon/215527
215528;39808;Tethea or;(Denis & Schiffermüller, 1775);poppelblekmaskspinnare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Drepanidae;Tethea;;;GUID: urn:lsid:faunaeur.org:taxname:443424;noctua or;;;https://dyntaxa.se/taxon/215528
215529;39810;Tetheella fluctuosa;(Hübner, 1803);svartgrå blekmaskspinnare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Drepanidae;Tetheella;;;GUID: urn:lsid:faunaeur.org:taxname:443421;noctua fluctuosa;;;https://dyntaxa.se/taxon/215529
215525;39812;Thyatira batis;(Linnaeus, 1758);fläckig hallonspinnare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Drepanidae;Thyatira;;;GUID: urn:lsid:faunaeur.org:taxname:443429;phalaena batis;;;https://dyntaxa.se/taxon/215525
215254;39818;Epermenia chaerophyllella;(Goeze, 1783);smalvingad skärmmal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Epermeniidae;Epermenia;;;;;;;https://dyntaxa.se/taxon/215254
215256;39819;Epermenia falciformis;(Haworth, 1828);rödgul strättemal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Epermeniidae;Epermenia;;;;;;;https://dyntaxa.se/taxon/215256
100561;39820;Epermenia farreni;Walsingham, 1894;björnlokeskärmmal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Epermeniidae;Epermenia;;;;cataplectica farreni;;;https://dyntaxa.se/taxon/100561
215255;39821;Epermenia illigerella;(Hübner, 1813);rödgul kirskålsmal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Epermeniidae;Epermenia;;;;;rödgul kirskålmal;;https://dyntaxa.se/taxon/215255
102391;39822;Epermenia profugella;(Stainton, 1856);bockrotsskärmmal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Epermeniidae;Epermenia;;;;cataplectica profugella;bockrotskärmmal;;https://dyntaxa.se/taxon/102391
215253;39824;Phaulernis dentella;(Zeller, 1839);svart kirskålsskärmmal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Epermeniidae;Phaulernis;;;GUID: urn:lsid:faunaeur.org:taxname:438393;;svart kirskålskärmmal;;https://dyntaxa.se/taxon/215253
215252;39825;Phaulernis fulviguttella;(Zeller, 1839);strätteskärmmal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Epermeniidae;Phaulernis;;;GUID: urn:lsid:faunaeur.org:taxname:438386;;;;https://dyntaxa.se/taxon/215252
232924;39833;Dyseriocrania subpurpurella;(Haworth, 1828);ekpurpurmal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Eriocraniidae;Dyseriocrania;;;;tinea subpurpurella, eriocrania subpurpurella;;;https://dyntaxa.se/taxon/232924
213788;39835;Eriocrania cicatricella;(Zetterstedt, 1839);hagpurpurmal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Eriocraniidae;Eriocrania;;;GUID: urn:lsid:faunaeur.org:taxname:431736;eriocrania purpurella, eriocrania haworthi, adela cicatricella;;;https://dyntaxa.se/taxon/213788
213787;39836;Eriocrania salopiella;(Stainton, 1854);spetsfläckig purpurmal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Eriocraniidae;Eriocrania;;;GUID: urn:lsid:faunaeur.org:taxname:431733;micropteryx salopiella;glasbjörkpurpurmal, glasbjörkspurpurmal;;https://dyntaxa.se/taxon/213787
213789;39837;Eriocrania sangii;(Wood, 1891);tvillingpurpurmal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Eriocraniidae;Eriocrania;;;GUID: urn:lsid:faunaeur.org:taxname:431734;micropteryx sangii;mindre tunnvingepurpurmal;;https://dyntaxa.se/taxon/213789
213790;39839;Eriocrania semipurpurella;(Stephens, 1835);vårpurpurmal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Eriocraniidae;Eriocrania;;;GUID: urn:lsid:faunaeur.org:taxname:431739;lampronia semipurpurella;större tunnvingepurpurmal, björkmal;;https://dyntaxa.se/taxon/213790
213786;39840;Eriocrania sparrmannella;(Bosc, 1791);praktpurpurmal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Eriocraniidae;Eriocrania;;;GUID: urn:lsid:faunaeur.org:taxname:431732;tinea sparrmannella;;;https://dyntaxa.se/taxon/213786
213785;39841;Eriocrania unimaculella;(Zetterstedt, 1839);långfläckig purpurmal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Eriocraniidae;Eriocrania;;;;heringocrania unimaculella, adela unimaculella;tydlig björkpurpurmal;;https://dyntaxa.se/taxon/213785
101067;39843;Paracrania chrysolepidella;(Zeller, 1851);avenbokspurpurmal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Eriocraniidae;Paracrania;;;;heringocrania chrysolepidella, micropteryx chrysolepidella, eriocrania chrysolepidella;avenbokpurpurmal;;https://dyntaxa.se/taxon/101067
101078;39850;Holcopogon bubulcellus;(Staudinger, 1859);hästlortmal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Autostichidae;Holcopogon;;;GUID: urn:lsid:faunaeur.org:taxname:434484;;;;https://dyntaxa.se/taxon/101078
214577;39853;Oegoconia deauratella;(Herrich-Schäffer, 1854);vitbandad förnamal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Autostichidae;Oegoconia;;;GUID: urn:lsid:faunaeur.org:taxname:434298;;;;https://dyntaxa.se/taxon/214577
6004678;39856;Oegoconia uralskella;Popescu-Gorj & Căpuşe, 1965;klippförnamal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Autostichidae;Oegoconia;;;GUID: urn:lsid:faunaeur.org:taxname:434295;;;;https://dyntaxa.se/taxon/6004678
6330904;39859;Batrachedra pinicolella;(Zeller, 1839);gransmalvingemal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Batrachedridae;Batrachedra;;;;;;;https://dyntaxa.se/taxon/6330904
6330903;39860;Batrachedra confusella;Berggren, Aarvik, Huemer, Lee & Mutanen, 2022;tallsmalvingemal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Batrachedridae;Batrachedra;;;;batrachedra pinicolella;;;https://dyntaxa.se/taxon/6330903
214421;39862;Batrachedra praeangusta;(Haworth, 1828);aspsmalvingemal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Batrachedridae;Batrachedra;;;GUID: urn:lsid:faunaeur.org:taxname:435592;;;;https://dyntaxa.se/taxon/214421
214574;39870;Hypatopa binotella;(Thunberg, 1794);barrskogsförnamal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Blastobasidae;Hypatopa;;;GUID: urn:lsid:faunaeur.org:taxname:434592;;;;https://dyntaxa.se/taxon/214574
214575;39871;Hypatopa inunctella;(Zeller, 1839);alskogsförnamal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Blastobasidae;Hypatopa;;;GUID: urn:lsid:faunaeur.org:taxname:434593;;;;https://dyntaxa.se/taxon/214575
214576;39873;Hypatopa segnella;(Zeller, 1873);blandskogsförnamal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Blastobasidae;Hypatopa;;;GUID: urn:lsid:faunaeur.org:taxname:434598;;;;https://dyntaxa.se/taxon/214576
214390;39876;Dasystoma salicella;(Hübner, 1796);videvårmal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Chimabachidae;Dasystoma;;;;cheimophila salicella, dasystoma salicellus, dasystoma salicellum, tinea salicella, dasytroma salicella, dasystroma salicella;;;https://dyntaxa.se/taxon/214390
214388;39878;Diurnea fagella;(Denis & Schiffermüller, 1775);bokvårmal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Chimabachidae;Diurnea;;;GUID: urn:lsid:faunaeur.org:taxname:434869;;;;https://dyntaxa.se/taxon/214388
214389;39879;Diurnea lipsiella;(Denis & Schiffermüller, 1775);höstdagmal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Chimabachidae;Diurnea;;;GUID: urn:lsid:faunaeur.org:taxname:434870;;höstvårmal;;https://dyntaxa.se/taxon/214389
100433;39882;Augasma aeratellum;(Zeller, 1839);trampörtsmal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Coleophoridae;Augasma;;;GUID: urn:lsid:faunaeur.org:taxname:435599;augasma aeratella;trampörtgallmal;;https://dyntaxa.se/taxon/100433
214524;39884;Coleophora absinthii;Wocke, 1876;absintsäckmal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Coleophoridae;Coleophora;;;GUID: urn:lsid:faunaeur.org:taxname:436103;;;;https://dyntaxa.se/taxon/214524
100680;39885;Coleophora adelogrammella;Zeller, 1849;hylsnejlikesäckmal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Coleophoridae;Coleophora;;;GUID: urn:lsid:faunaeur.org:taxname:436143;;;;https://dyntaxa.se/taxon/100680
100681;39886;Coleophora adjectella;Herrich-Schäffer, 1855;ljuskantad slånsäckmal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Coleophoridae;Coleophora;;;GUID: urn:lsid:faunaeur.org:taxname:435628;;;;https://dyntaxa.se/taxon/100681
214503;39887;Coleophora adjunctella;Hodgkinson, 1882;salttågssäckmal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Coleophoridae;Coleophora;;;GUID: urn:lsid:faunaeur.org:taxname:436002;;salttågsäckmal;;https://dyntaxa.se/taxon/214503
214548;39888;Coleophora adspersella;Benander, 1939;ljus mållesäckmal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Coleophoridae;Coleophora;;;GUID: urn:lsid:faunaeur.org:taxname:436263;;ljus mållsäckmal;;https://dyntaxa.se/taxon/214548
214461;39889;Coleophora ahenella;Wocke, 1876;trysäckmal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Coleophoridae;Coleophora;;;GUID: urn:lsid:faunaeur.org:taxname:435672;;;;https://dyntaxa.se/taxon/214461
100687;39890;Coleophora albella;(Thunberg, 1788);svartvit säckmal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Coleophoridae;Coleophora;;;GUID: urn:lsid:faunaeur.org:taxname:435614;;;;https://dyntaxa.se/taxon/100687
214543;39891;Coleophora albicans;Zeller, 1849;ljus malörtssäckmal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Coleophoridae;Coleophora;;;GUID: urn:lsid:faunaeur.org:taxname:436226;coleophora artemisiella;ljus malörtsäckmal;;https://dyntaxa.se/taxon/214543
6053036;39892;Coleophora albicostella;(Duponchel, 1842);fingerörtssäckmal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Coleophoridae;Coleophora;;;;ornix albicostella;;;https://dyntaxa.se/taxon/6053036
214483;39893;Coleophora albidella;(Denis & Schiffermüller, 1775);pudrad sälgsäckmal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Coleophoridae;Coleophora;;;GUID: urn:lsid:faunaeur.org:taxname:435838;;;;https://dyntaxa.se/taxon/214483
214462;39894;Coleophora albitarsella;Zeller, 1849;myntesäckmal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Coleophoridae;Coleophora;;;GUID: urn:lsid:faunaeur.org:taxname:435673;;;;https://dyntaxa.se/taxon/214462
214466;39895;Coleophora alcyonipennella;(Kollar, 1832);sen grönglanssäckmal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Coleophoridae;Coleophora;;;GUID: urn:lsid:faunaeur.org:taxname:435679;;;;https://dyntaxa.se/taxon/214466
214432;39898;Coleophora alnifoliae;Barasch, 1934;ljuskantad alsäckmal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Coleophoridae;Coleophora;;;GUID: urn:lsid:faunaeur.org:taxname:435630;;;;https://dyntaxa.se/taxon/214432
214508;39899;Coleophora alticolella;Zeller, 1849;tvillingtågsäckmal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Coleophoridae;Coleophora;;;GUID: urn:lsid:faunaeur.org:taxname:436010;;allmän tågsäckmal;;https://dyntaxa.se/taxon/214508
102399;39900;Coleophora amellivora;Baldizzone, 1979;linjerad gullrissäckmal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Coleophoridae;Coleophora;;;GUID: urn:lsid:faunaeur.org:taxname:436190;;;;https://dyntaxa.se/taxon/102399
214482;39901;Coleophora anatipennella;(Hübner, 1796);pudrad hasselsäckmal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Coleophoridae;Coleophora;;;;;;;https://dyntaxa.se/taxon/214482
214502;39902;Coleophora antennariella;Herrich-Schäffer, 1861;skogsfrylesäckmal;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Coleophoridae;Coleophora;;;GUID: urn:lsid:faunaeur.org:taxname:436001;;;;https://dyntaxa.se/taxon/214502
